Frequency (Hz),Average,Median,Range,Std Dev,Variance,PSD (dBm/Hz)
,-86.418,-86.418,22.067,15.604,243.476,-126.418
,-87.618,-87.618,24.466,17.300,299.293,-127.618
,-86.649,-86.649,22.527,15.929,253.733,-126.649
,-86.977,-86.977,23.184,16.394,268.749,-126.977
,-84.865,-84.865,18.961,13.407,179.760,-124.865
,-81.150,-81.150,11.529,8.152,66.459,-121.150
,-78.064,-78.064,5.358,3.789,14.354,-118.064
60.848,,,,,,
,-79.278,-79.278,7.786,5.506,30.311,-119.278
,-85.507,-85.507,20.244,14.315,204.910,-125.507
,-85.454,-85.454,20.139,14.240,202.790,-125.454
,-86.933,-86.933,23.095,16.331,266.690,-126.933
,-86.893,-86.893,23.016,16.275,264.868,-126.893
,-86.775,-86.775,22.781,16.109,259.487,-126.775
,-82.227,-82.227,13.684,9.676,93.626,-122.227
,-81.540,-81.540,12.310,8.704,75.768,-121.540
,-86.655,-86.655,22.539,15.937,254.003,-126.655
,-87.172,-87.172,23.575,16.670,277.890,-127.172
60.956,,,,,,
,-84.975,-84.975,19.180,13.562,183.936,-124.975
,-86.352,-86.352,21.935,15.510,240.572,-126.352
,-86.897,-86.897,23.024,16.280,265.052,-126.897
,-83.597,-83.597,16.424,11.614,134.874,-123.597
,-86.113,-86.113,21.456,15.172,230.180,-126.113
,-86.410,-86.410,22.049,15.591,243.079,-126.410
,-87.447,-87.447,24.123,17.058,290.960,-127.446
,-86.000,-86.000,21.229,15.011,225.335,-126.000
,-87.769,-87.769,24.768,17.514,306.727,-127.769
61.065,,,,,,
,-79.979,-79.979,9.188,6.497,42.210,-119.979
,-80.662,-80.662,10.554,7.463,55.693,-120.662
,-88.900,-88.900,27.031,19.114,365.337,-128.900
,-87.662,-87.662,24.555,17.363,301.474,-127.662
,-87.000,-87.000,23.229,16.425,269.793,-127.000
,-85.206,-85.206,19.641,13.888,192.884,-125.206
,-87.093,-87.093,23.416,16.558,274.155,-127.093
,-88.239,-88.239,25.709,18.179,330.476,-128.239
,-85.060,-85.060,19.350,13.683,187.211,-125.060
61.173,,,,,,
,-83.603,-83.603,16.437,11.623,135.087,-123.603
,-85.761,-85.761,20.751,14.673,215.302,-125.761
,-87.186,-87.186,23.602,16.689,278.527,-127.186
,-86.194,-86.194,21.618,15.286,233.669,-126.194
,-86.901,-86.901,23.033,16.287,265.260,-126.901
,-86.692,-86.692,22.614,15.991,255.696,-126.692
,-87.047,-87.047,23.324,16.493,272.004,-127.047
,-88.054,-88.054,25.338,17.917,321.007,-128.054
,-85.689,-85.689,20.607,14.571,212.324,-125.689
61.282,,,,,,
,-84.293,-84.293,17.815,12.597,158.687,-124.292
,-84.198,-84.198,17.625,12.463,155.320,-124.197
,-85.956,-85.956,21.142,14.950,223.492,-125.956
,-84.857,-84.857,18.943,13.395,179.419,-124.857
,-81.385,-81.385,12.000,8.485,72.000,-121.385
,-82.434,-82.434,14.098,9.969,99.377,-122.434
,-83.819,-83.819,16.867,11.927,142.248,-123.819
,-84.460,-84.460,18.151,12.835,164.729,-124.460
,-83.714,-83.714,16.657,11.778,138.728,-123.714
,-83.551,-83.551,16.332,11.548,133.367,-123.551
61.390,,,,,,
,-83.603,-83.603,16.437,11.623,135.087,-123.603
,-83.827,-83.827,16.884,11.939,142.535,-123.827
,-84.391,-84.391,18.011,12.736,162.198,-124.391
,-82.828,-82.828,14.885,10.525,110.782,-122.827
,-82.769,-82.769,14.768,10.443,109.047,-122.769
,-82.404,-82.404,14.037,9.926,98.519,-122.404
,-81.882,-81.882,12.993,9.187,84.409,-121.881
,-82.899,-82.899,15.028,10.626,112.920,-122.899
,-81.449,-81.449,12.128,8.576,73.544,-121.449
61.499,,,,,,
,-83.202,-83.202,15.633,11.054,122.195,-123.202
,-83.585,-83.585,16.401,11.597,134.496,-123.585
,-83.489,-83.489,16.209,11.461,131.366,-123.489
,-82.136,-82.136,13.502,9.547,91.152,-122.136
,-82.980,-82.980,15.190,10.741,115.368,-122.980
,-82.370,-82.370,13.970,9.878,97.580,-122.370
,-82.152,-82.152,13.534,9.570,91.585,-122.152
,-82.117,-82.117,13.463,9.520,90.626,-122.117
,-83.411,-83.411,16.052,11.350,128.833,-123.411
61.607,,,,,,
,-83.454,-83.454,16.138,11.411,130.218,-123.454
,-80.371,-80.371,9.972,7.051,49.720,-120.371
,-80.725,-80.725,10.680,7.552,57.031,-120.725
,-82.405,-82.405,14.039,9.927,98.547,-122.405
,-79.316,-79.316,7.862,5.559,30.906,-119.316
,-83.517,-83.517,16.263,11.500,132.243,-123.517
,-82.049,-82.049,13.329,9.425,88.831,-122.049
,-83.845,-83.845,16.920,11.964,143.143,-123.845
,-85.481,-85.481,20.191,14.277,203.838,-125.481
61.716,,,,,,
,-84.876,-84.876,18.983,13.423,180.177,-124.876
,-84.487,-84.487,18.204,12.872,165.693,-124.487
,-82.944,-82.944,15.118,10.690,114.277,-122.944
,-85.434,-85.434,20.098,14.211,201.965,-125.434
,-86.081,-86.081,21.392,15.126,228.809,-126.081
,-85.460,-85.460,20.151,14.249,203.031,-125.460
,-78.684,-78.684,6.598,4.665,21.767,-118.684
,-85.253,-85.253,19.736,13.955,194.755,-125.253
,-85.198,-85.198,19.626,13.878,192.590,-125.198
61.824,,,,,,
,-83.215,-83.215,15.660,11.073,122.618,-123.215
,-84.588,-84.588,18.405,13.014,169.372,-124.588
,-83.173,-83.173,15.576,11.014,121.306,-123.173
,-84.088,-84.088,17.406,12.308,151.484,-124.088
,-84.906,-84.906,19.041,13.464,181.280,-124.906
,-82.362,-82.362,13.954,9.867,97.357,-122.362
,-82.111,-82.111,13.452,9.512,90.478,-122.111
,-82.663,-82.663,14.557,10.293,105.953,-122.663
,-82.855,-82.855,14.939,10.563,111.587,-122.855
,-81.220,-81.220,11.670,8.252,68.094,-121.220
61.933,,,,,,
62.041,,,,,,
62.150,,,,,,
62.258,,,,,,
62.367,,,,,,
62.475,,,,,,
62.583,,,,,,
62.692,,,,,,
62.800,,,,,,
62.909,,,,,,
63.017,,,,,,
63.126,,,,,,
63.234,,,,,,
63.343,,,,,,
63.451,,,,,,
63.560,,,,,,
63.668,,,,,,
63.777,,,,,,
63.885,,,,,,
63.994,,,,,,
64.102,,,,,,
64.211,,,,,,
64.319,,,,,,
64.428,,,,,,
64.536,,,,,,
64.645,,,,,,
64.753,,,,,,
64.862,,,,,,
64.970,,,,,,
65.078,,,,,,
65.187,,,,,,
65.295,,,,,,
65.404,,,,,,
65.512,,,,,,
65.621,,,,,,
65.729,,,,,,
65.838,,,,,,
65.946,,,,,,
66.055,,,,,,
66.163,,,,,,
66.272,,,,,,
66.380,,,,,,
66.489,,,,,,
66.597,,,,,,
66.706,,,,,,
66.814,,,,,,
66.923,,,,,,
67.031,,,,,,
67.140,,,,,,
67.248,,,,,,
67.357,,,,,,
67.465,,,,,,
67.573,,,,,,
67.682,,,,,,
67.790,,,,,,
67.899,,,,,,
68.007,,,,,,
68.116,,,,,,
68.224,,,,,,
68.333,,,,,,
68.441,,,,,,
68.550,,,,,,
68.658,,,,,,
68.767,,,,,,
68.875,,,,,,
68.984,,,,,,
69.092,,,,,,
69.201,,,,,,
69.309,,,,,,
69.418,,,,,,
69.526,,,,,,
69.635,,,,,,
69.743,,,,,,
69.852,,,,,,
69.960,,,,,,
70.068,,,,,,
70.177,,,,,,
70.285,,,,,,
70.394,,,,,,
70.502,,,,,,
70.611,,,,,,
70.719,,,,,,
70.828,,,,,,
70.936,,,,,,
71.045,,,,,,
71.153,,,,,,
71.262,,,,,,
71.370,,,,,,
71.479,,,,,,
71.587,,,,,,
71.696,,,,,,
71.804,,,,,,
71.913,,,,,,
72.021,,,,,,
72.130,,,,,,
72.238,,,,,,
72.347,,,,,,
72.455,,,,,,
72.563,,,,,,
72.672,,,,,,
72.780,,,,,,
72.889,,,,,,
72.997,,,,,,
73.106,,,,,,
73.214,,,,,,
73.323,,,,,,
73.431,,,,,,
73.540,,,,,,
73.648,,,,,,
73.757,,,,,,
73.865,,,,,,
73.974,,,,,,
74.082,,,,,,
74.191,,,,,,
74.299,,,,,,
74.408,,,,,,
74.516,,,,,,
74.625,,,,,,
74.733,,,,,,
74.842,,,,,,
74.950,,,,,,
75.058,,,,,,
75.167,,,,,,
75.275,,,,,,
75.384,,,,,,
75.492,,,,,,
75.601,,,,,,
75.709,,,,,,
75.818,,,,,,
75.926,,,,,,
76.035,,,,,,
76.143,,,,,,
76.252,,,,,,
76.360,,,,,,
76.469,,,,,,
76.577,,,,,,
76.686,,,,,,
76.794,,,,,,
76.903,,,,,,
77.011,,,,,,
77.120,,,,,,
77.228,,,,,,
77.337,,,,,,
77.445,,,,,,
77.553,,,,,,
77.662,,,,,,
77.770,,,,,,
77.879,,,,,,
77.987,,,,,,
78.096,,,,,,
78.204,,,,,,
78.313,,,,,,
78.421,,,,,,
78.530,,,,,,
78.638,,,,,,
78.747,,,,,,
78.855,,,,,,
78.964,,,,,,
79.072,,,,,,
79.181,,,,,,
79.289,,,,,,
79.398,,,,,,
79.506,,,,,,
79.615,,,,,,
79.723,,,,,,
79.832,,,,,,
79.940,,,,,,
80.048,,,,,,
80.157,,,,,,
80.265,,,,,,
80.374,,,,,,
80.482,,,,,,
80.591,,,,,,
80.699,,,,,,
80.808,,,,,,
80.916,,,,,,
81.025,,,,,,
81.133,,,,,,
81.242,,,,,,
81.350,,,,,,
81.459,,,,,,
81.567,,,,,,
81.676,,,,,,
81.784,,,,,,
81.893,,,,,,
82.001,,,,,,
82.110,,,,,,
82.218,,,,,,
82.327,,,,,,
82.435,,,,,,
82.543,,,,,,
82.652,,,,,,
82.760,,,,,,
82.869,,,,,,
82.977,,,,,,
83.086,,,,,,
83.194,,,,,,
83.303,,,,,,
83.411,,,,,,
83.520,,,,,,
83.628,,,,,,
83.737,,,,,,
83.845,,,,,,
83.954,,,,,,
84.062,,,,,,
84.171,,,,,,
84.279,,,,,,
84.388,,,,,,
84.496,,,,,,
84.605,,,,,,
84.713,,,,,,
84.822,,,,,,
84.930,,,,,,
85.038,,,,,,
85.147,,,,,,
85.255,,,,,,
85.364,,,,,,
85.472,,,,,,
85.581,,,,,,
85.689,,,,,,
85.798,,,,,,
85.906,,,,,,
86.015,,,,,,
86.123,,,,,,
86.232,,,,,,
86.340,,,,,,
86.449,,,,,,
86.557,,,,,,
86.666,,,,,,
86.774,,,,,,
86.883,,,,,,
86.991,,,,,,
87.100,,,,,,
87.208,,,,,,
87.317,,,,,,
87.425,,,,,,
87.533,,,,,,
87.642,,,,,,
87.750,,,,,,
87.859,,,,,,
87.967,,,,,,
88.076,,,,,,
88.184,,,,,,
88.293,,,,,,
88.401,,,,,,
88.510,,,,,,
88.618,,,,,,
88.727,,,,,,
88.835,,,,,,
88.944,,,,,,
89.052,,,,,,
89.161,,,,,,
89.269,,,,,,
89.378,,,,,,
89.486,,,,,,
89.595,,,,,,
89.703,,,,,,
89.812,,,,,,
89.920,,,,,,
90.028,,,,,,
90.137,,,,,,
90.245,,,,,,
90.354,,,,,,
90.462,,,,,,
90.571,,,,,,
90.679,,,,,,
90.788,,,,,,
90.896,,,,,,
91.005,,,,,,
91.113,,,,,,
91.222,,,,,,
91.330,,,,,,
91.439,,,,,,
91.547,,,,,,
91.656,,,,,,
91.764,,,,,,
91.873,,,,,,
91.981,,,,,,
92.090,,,,,,
92.198,,,,,,
92.307,,,,,,
92.415,,,,,,
92.523,,,,,,
92.632,,,,,,
92.740,,,,,,
92.849,,,,,,
92.957,,,,,,
93.066,,,,,,
93.174,,,,,,
93.283,,,,,,
93.391,-75.387,-75.387,0.003,0.002,0.000,-115.387
,-76.968,-76.968,1.233,0.872,0.760,-116.968
,-81.671,-81.671,8.710,6.159,37.936,-121.671
,-82.620,-82.620,8.682,6.139,37.685,-122.620
,-83.510,-83.510,8.534,6.034,36.413,-123.510
,-85.632,-85.632,10.851,7.673,58.872,-125.632
,-85.338,-85.338,8.335,5.894,34.738,-125.338
,-84.658,-84.658,5.046,3.568,12.733,-124.658
,-84.641,-84.641,3.085,2.181,4.757,-124.641
,-84.960,-84.960,1.795,1.269,1.611,-124.960
,-88.323,-88.323,6.595,4.663,21.747,-128.323
,-88.213,-88.213,5.621,3.975,15.798,-128.213
,-87.278,-87.278,3.001,2.122,4.503,-127.278
,-82.613,-82.613,7.081,5.007,25.070,-122.613
,-82.122,-82.122,8.816,6.234,38.861,-122.122
,-86.069,-86.069,1.674,1.184,1.401,-126.069
,-86.998,-86.998,0.569,0.402,0.162,-126.998
,-84.877,-84.877,5.561,3.932,15.462,-124.877
,-82.612,-82.612,10.845,7.669,58.807,-122.611
,-84.221,-84.221,8.379,5.925,35.104,-124.221
,-81.745,-81.745,14.083,9.958,99.165,-121.745
,-81.591,-81.591,13.985,9.889,97.793,-121.591
,-84.153,-84.153,8.454,5.978,35.738,-124.153
,-86.074,-86.074,4.208,2.975,8.852,-126.074
,-83.324,-83.324,9.301,6.577,43.252,-123.324
,-81.782,-81.782,11.979,8.470,71.748,-121.782
,-82.944,-82.944,9.251,6.542,42.792,-122.944
,-80.920,-80.920,12.892,9.116,83.107,-120.920
,-81.500,-81.500,11.328,8.010,64.157,-121.500
,-85.566,-85.566,2.790,1.973,3.891,-125.566
,-82.673,-82.673,8.169,5.776,33.366,-122.673
,-82.369,-82.369,8.990,6.357,40.413,-122.369
,-81.819,-81.819,10.303,7.285,53.072,-121.819
,-83.427,-83.427,7.300,5.162,26.644,-123.427
,-79.512,-79.512,15.342,10.849,117.692,-119.512
,-79.777,-79.777,15.026,10.625,112.883,-119.777
,-84.516,-84.516,5.759,4.072,16.582,-124.516
,-84.587,-84.587,5.831,4.123,17.001,-124.587
,-82.621,-82.621,9.975,7.054,49.754,-122.621
,-82.620,-82.620,10.189,7.204,51.905,-122.620
,-81.907,-81.907,11.828,8.364,69.951,-121.907
,-79.276,-79.276,16.833,11.903,141.677,-119.276
,-79.960,-79.960,15.207,10.753,115.629,-119.960
,-85.043,-85.043,4.782,3.382,11.435,-125.043
,-86.049,-86.049,2.513,1.777,3.159,-126.049
,-83.484,-83.484,7.385,5.222,27.265,-123.484
,-83.663,-83.663,6.770,4.787,22.914,-123.663
,-82.826,-82.826,8.186,5.788,33.503,-122.826
,-82.152,-82.152,9.275,6.558,43.011,-122.152
,-85.847,-85.847,1.627,1.150,1.323,-125.847
,-85.655,-85.655,1.754,1.240,1.538,-125.655
,-87.797,-87.797,2.191,1.549,2.400,-127.797
,-84.200,-84.200,5.341,3.777,14.264,-124.200
,-84.187,-84.187,5.704,4.034,16.270,-124.187
,-82.155,-82.155,10.107,7.147,51.080,-122.155
,-81.698,-81.698,11.359,8.032,64.519,-121.698
,-85.813,-85.813,3.467,2.451,6.009,-125.813
,-85.581,-85.581,4.269,3.018,9.111,-125.581
,-85.678,-85.678,4.414,3.121,9.741,-125.678
,-88.773,-88.773,1.439,1.018,1.036,-128.773
,-89.971,-89.971,3.496,2.472,6.111,-129.971
,-85.240,-85.240,5.000,3.535,12.500,-125.240
,-84.868,-84.868,4.778,3.378,11.414,-124.868
,-88.007,-88.007,2.466,1.744,3.041,-128.007
,-85.995,-85.995,0.592,0.418,0.175,-125.995
,-86.434,-86.434,1.254,0.886,0.786,-126.434
,-86.135,-86.135,1.622,1.147,1.315,-126.135
,-86.132,-86.132,2.582,1.826,3.333,-126.132
,-85.734,-85.734,2.752,1.946,3.786,-125.734
,-85.493,-85.493,3.235,2.287,5.232,-125.493
,-87.050,-87.050,7.316,5.173,26.762,-127.050
,-86.815,-86.815,10.406,7.358,54.137,-126.815
,-88.205,-88.205,16.744,11.840,140.181,-128.205
,-84.254,-84.254,12.400,8.768,76.886,-124.254
,-83.626,-83.626,14.704,10.397,108.104,-123.626
,-82.165,-82.165,15.342,10.848,117.681,-122.165
,-80.763,-80.763,16.095,11.381,129.525,-120.763
,-80.604,-80.604,19.337,13.673,186.950,-120.604
,-78.762,-78.762,19.213,13.586,184.570,-118.762
,-78.936,-78.936,23.119,16.347,267.233,-118.936
,-79.294,-79.294,27.394,19.370,375.216,-119.294
,-78.388,-78.388,25.609,18.108,327.910,-118.388
,-77.797,-77.797,24.452,17.290,298.950,-117.797
,-78.708,-78.708,26.300,18.597,345.845,-118.708
,-78.198,-78.198,25.306,17.894,320.197,-118.198
,-78.097,-78.097,25.130,17.770,315.758,-118.097
,-78.781,-78.781,26.524,18.755,351.761,-118.781
,-78.805,-78.805,26.598,18.808,353.727,-118.805
,-76.276,-76.276,21.567,15.250,232.568,-116.276
,-76.216,-76.216,21.472,15.183,230.523,-116.216
,-78.456,-78.456,25.978,18.369,337.428,-118.456
,-80.335,-80.335,26.592,18.804,353.575,-120.335
,-82.891,-82.891,28.562,20.196,407.882,-122.891
93.500,,,,,,
,-82.461,-82.461,24.558,17.365,301.545,-122.461
,-83.633,-83.633,23.759,16.800,282.250,-123.633
,-84.148,-84.148,21.644,15.305,234.242,-124.148
,-84.796,-84.796,19.797,13.998,195.957,-124.796
,-86.876,-86.876,20.815,14.718,216.634,-126.876
,-86.151,-86.151,16.221,11.470,131.567,-126.151
,-86.957,-86.957,14.690,10.387,107.894,-126.957
,-88.869,-88.869,15.370,10.868,118.118,-128.869
,-89.065,-89.065,13.869,9.807,96.173,-129.065
,-86.946,-86.946,7.740,5.473,29.952,-126.946
,-87.370,-87.370,6.695,4.734,22.410,-127.370
,-89.889,-89.889,9.842,6.959,48.429,-129.889
,-91.434,-91.434,11.038,7.805,60.924,-131.434
,-91.681,-91.681,9.640,6.817,46.469,-131.681
,-94.071,-94.071,12.528,8.859,78.479,-134.071
,-93.463,-93.463,9.420,6.661,44.370,-133.463
,-90.942,-90.942,2.487,1.759,3.093,-130.942
,-91.446,-91.446,1.602,1.133,1.283,-131.446
,-92.309,-92.309,4.144,2.930,8.586,-132.309
,-92.890,-92.890,6.122,4.329,18.737,-132.890
,-93.578,-93.578,8.313,5.878,34.556,-133.578
,-92.223,-92.223,6.419,4.539,20.603,-132.223
,-92.282,-92.282,7.353,5.199,27.033,-132.282
,-90.838,-90.838,5.280,3.733,13.938,-130.838
,-91.515,-91.515,7.450,5.268,27.748,-131.515
,-89.781,-89.781,4.796,3.392,11.503,-129.781
,-88.741,-88.741,3.532,2.498,6.238,-128.741
,-90.930,-90.930,8.726,6.170,38.072,-130.930
,-90.673,-90.673,8.523,6.027,36.322,-130.673
,-88.754,-88.754,4.994,3.531,12.471,-128.754
,-88.521,-88.521,4.839,3.422,11.709,-128.521
,-89.548,-89.548,7.202,5.093,25.937,-129.548
,-89.376,-89.376,7.168,5.069,25.694,-129.376
,-90.334,-90.334,9.395,6.643,44.129,-130.334
,-91.937,-91.937,12.912,9.130,83.356,-131.937
,-91.425,-91.425,12.198,8.625,74.393,-131.425
,-88.747,-88.747,7.152,5.057,25.575,-128.747
,-86.651,-86.651,3.270,2.312,5.346,-126.651
,-86.821,-86.821,3.208,2.268,5.146,-126.821
,-90.464,-90.464,10.091,7.135,50.914,-130.464
,-91.284,-91.284,11.330,8.012,64.184,-131.284
,-89.807,-89.807,7.974,5.638,31.792,-129.807
,-89.959,-89.959,7.876,5.569,31.016,-129.959
,-93.010,-93.010,13.575,9.599,92.140,-133.010
,-91.880,-91.880,10.914,7.717,59.558,-131.880
,-88.330,-88.330,3.412,2.413,5.821,-128.330
,-88.260,-88.260,2.869,2.029,4.116,-128.260
,-90.547,-90.547,7.043,4.980,24.802,-130.548
,-90.682,-90.682,7.233,5.115,26.160,-130.682
,-90.730,-90.730,7.249,5.126,26.271,-130.730
,-90.735,-90.735,7.179,5.076,25.768,-130.735
,-91.114,-91.114,7.858,5.557,30.876,-131.114
,-90.926,-90.926,7.403,5.235,27.406,-130.926
,-89.250,-89.250,3.971,2.808,7.884,-129.250
,-89.082,-89.082,3.557,2.515,6.326,-129.082
,-91.473,-91.473,8.258,5.840,34.101,-131.473
,-90.841,-90.841,6.915,4.889,23.907,-130.841
,-91.233,-91.233,7.620,5.388,29.032,-131.233
,-91.635,-91.635,8.016,5.668,32.131,-131.635
,-92.118,-92.118,8.575,6.063,36.762,-132.118
,-92.173,-92.173,8.277,5.853,34.254,-132.173
,-92.478,-92.478,8.481,5.997,35.965,-132.478
,-91.998,-91.998,7.113,5.029,25.294,-131.998
,-93.823,-93.823,10.355,7.322,53.611,-133.823
,-92.406,-92.406,7.115,5.031,25.312,-132.406
,-93.349,-93.349,8.593,6.076,36.923,-133.349
,-93.505,-93.505,8.498,6.009,36.105,-133.505
,-92.352,-92.352,5.784,4.090,16.727,-132.352
,-92.078,-92.078,5.165,3.652,13.339,-132.078
,-91.784,-91.784,4.504,3.185,10.144,-131.784
,-93.985,-93.985,8.834,6.247,39.022,-133.985
,-92.583,-92.583,5.959,4.214,17.757,-132.583
,-93.517,-93.517,7.755,5.483,30.066,-133.517
,-94.389,-94.389,9.428,6.666,44.440,-134.389
,-94.205,-94.205,8.988,6.355,40.389,-134.205
,-93.650,-93.650,7.806,5.520,30.465,-133.650
,-93.885,-93.885,8.203,5.800,33.644,-133.885
,-92.394,-92.394,5.149,3.641,13.256,-132.394
,-91.102,-91.102,2.393,1.692,2.864,-131.102
,-92.411,-92.411,4.837,3.420,11.697,-132.411
,-93.669,-93.669,7.181,5.078,25.785,-133.669
,-94.699,-94.699,9.068,6.412,41.111,-134.699
,-93.567,-93.567,6.630,4.688,21.978,-133.567
,-93.177,-93.177,5.677,4.015,16.116,-133.177
,-93.239,-93.239,5.627,3.979,15.830,-133.239
,-93.704,-93.704,6.385,4.515,20.385,-133.704
,-94.735,-94.735,8.273,5.850,34.218,-134.735
,-95.801,-95.801,10.232,7.235,52.347,-135.801
,-93.306,-93.306,5.482,3.877,15.027,-133.306
,-93.329,-93.329,5.768,4.079,16.637,-133.329
,-93.510,-93.510,6.371,4.505,20.292,-133.510
,-93.486,-93.486,6.564,4.641,21.542,-133.486
93.608,,,,,,
,-93.287,-93.287,6.406,4.530,20.518,-133.287
,-92.707,-92.707,5.487,3.880,15.055,-132.707
,-92.711,-92.711,5.735,4.056,16.447,-132.711
,-93.085,-93.085,6.724,4.754,22.603,-133.085
,-91.658,-91.658,4.110,2.906,8.445,-131.658
,-91.623,-91.623,4.279,3.026,9.155,-131.623
,-91.758,-91.758,5.069,3.584,12.847,-131.758
,-91.755,-91.755,5.579,3.945,15.563,-131.755
,-91.660,-91.660,5.909,4.178,17.458,-131.660
,-93.728,-93.728,10.562,7.468,55.778,-133.728
,-92.597,-92.597,8.818,6.235,38.879,-132.597
,-92.536,-92.536,9.214,6.515,42.449,-132.536
,-93.615,-93.615,11.890,8.407,70.686,-133.615
,-91.165,-91.165,7.508,5.309,28.185,-131.165
,-91.590,-91.590,8.875,6.276,39.383,-131.589
,-92.420,-92.420,11.054,7.816,61.095,-132.420
,-90.542,-90.542,6.942,4.909,24.094,-130.542
,-90.745,-90.745,6.992,4.944,24.441,-130.745
,-93.630,-93.630,12.404,8.771,76.935,-133.630
,-91.923,-91.923,8.635,6.106,37.283,-131.923
,-92.116,-92.116,8.664,6.126,37.532,-132.116
,-92.587,-92.587,9.249,6.540,42.770,-132.587
,-92.914,-92.914,9.548,6.751,45.578,-132.914
,-91.143,-91.143,5.649,3.995,15.958,-131.143
,-91.305,-91.305,5.616,3.971,15.771,-131.305
,-93.191,-93.191,9.032,6.387,40.789,-133.191
,-91.748,-91.748,6.314,4.464,19.930,-131.748
,-91.794,-91.794,6.573,4.648,21.602,-131.794
,-92.527,-92.527,8.205,5.801,33.657,-132.527
,-94.093,-94.093,11.504,8.135,66.171,-134.093
,-92.643,-92.643,8.772,6.202,38.470,-132.643
,-92.628,-92.628,8.908,6.299,39.676,-132.628
,-92.889,-92.889,9.596,6.786,46.046,-132.889
,-92.372,-92.372,8.730,6.173,38.106,-132.372
,-89.777,-89.777,3.707,2.622,6.873,-129.777
,-89.796,-89.796,3.911,2.765,7.648,-129.796
,-90.928,-90.928,5.974,4.224,17.846,-130.928
,-92.784,-92.784,9.485,6.707,44.986,-132.784
,-90.642,-90.642,4.999,3.535,12.493,-130.642
,-90.501,-90.501,4.515,3.192,10.192,-130.501
,-91.716,-91.716,6.744,4.769,22.741,-131.716
,-92.468,-92.468,8.046,5.690,32.371,-132.468
,-91.047,-91.047,5.003,3.538,12.517,-131.047
,-90.759,-90.759,4.225,2.987,8.924,-130.759
,-91.472,-91.472,5.450,3.854,14.850,-131.472
,-92.769,-92.769,7.842,5.545,30.748,-132.769
,-91.624,-91.624,5.465,3.864,14.933,-131.624
,-89.999,-89.999,2.130,1.506,2.268,-129.999
,-90.484,-90.484,3.014,2.131,4.542,-130.484
,-92.337,-92.337,6.633,4.690,21.998,-132.337
,-90.605,-90.605,3.084,2.181,4.756,-130.605
,-90.308,-90.308,2.404,1.700,2.890,-130.308
,-92.874,-92.874,7.451,5.269,27.759,-132.875
,-92.950,-92.950,7.515,5.314,28.238,-132.950
,-92.620,-92.620,6.769,4.786,22.910,-132.620
,-91.620,-91.620,4.685,3.313,10.975,-131.620
,-92.201,-92.201,5.887,4.163,17.327,-132.201
,-93.535,-93.535,8.596,6.079,36.949,-133.535
,-92.058,-92.058,5.684,4.019,16.154,-132.058
,-90.668,-90.668,2.945,2.082,4.336,-130.668
,-90.876,-90.876,3.403,2.406,5.789,-130.876
,-91.637,-91.637,4.967,3.512,12.337,-131.637
,-91.748,-91.748,5.230,3.698,13.676,-131.748
,-92.351,-92.351,6.478,4.580,20.980,-132.351
,-90.797,-90.797,3.410,2.411,5.815,-130.797
,-90.639,-90.639,3.136,2.217,4.917,-130.639
,-91.589,-91.589,6.126,4.331,18.761,-131.589
,-90.498,-90.498,5.031,3.557,12.655,-130.498
,-89.678,-89.678,4.481,3.169,10.042,-129.678
,-88.445,-88.445,3.103,2.194,4.814,-128.445
,-90.592,-90.592,8.486,6.001,36.010,-130.592
,-91.888,-91.888,12.167,8.603,74.018,-131.887
,-89.978,-89.978,9.438,6.673,44.533,-129.978
,-89.440,-89.440,9.449,6.681,44.642,-129.440
,-89.273,-89.273,10.206,7.216,52.076,-129.273
,-85.723,-85.723,4.194,2.966,8.795,-125.723
,-85.995,-85.995,3.989,2.821,7.957,-125.995
,-89.217,-89.217,9.684,6.847,46.886,-129.217
,-89.635,-89.635,9.770,6.908,47.725,-129.635
,-88.341,-88.341,6.432,4.548,20.687,-128.341
,-88.712,-88.712,6.424,4.543,20.637,-128.712
,-89.467,-89.467,7.185,5.080,25.811,-129.467
,-89.126,-89.126,5.754,4.069,16.555,-129.126
,-90.374,-90.374,7.501,5.304,28.136,-130.374
,-90.884,-90.884,7.772,5.495,30.200,-130.884
,-91.326,-91.326,7.906,5.590,31.252,-131.326
,-91.402,-91.402,7.787,5.506,30.316,-131.402
,-89.256,-89.256,3.224,2.280,5.198,-129.256
,-89.432,-89.432,3.307,2.338,5.468,-129.432
,-91.950,-91.950,8.071,5.707,32.569,-131.950
,-90.229,-90.229,4.360,3.083,9.503,-130.229
,-90.148,-90.148,3.927,2.777,7.711,-130.148
93.717,,,,,,
,-90.624,-90.624,4.608,3.258,10.616,-130.624
,-91.697,-91.697,6.484,4.585,21.019,-131.697
,-91.366,-91.366,5.551,3.925,15.408,-131.366
,-92.788,-92.788,8.125,5.745,33.008,-132.788
,-94.208,-94.208,10.868,7.685,59.056,-134.208
,-93.384,-93.384,9.123,6.451,41.613,-133.384
,-93.552,-93.552,9.364,6.621,43.839,-133.552
,-92.219,-92.219,6.602,4.668,21.791,-132.219
,-91.202,-91.202,4.472,3.162,9.997,-131.202
,-93.458,-93.458,8.886,6.284,39.484,-133.458
,-91.981,-91.981,5.837,4.128,17.037,-131.981
,-93.194,-93.194,8.167,5.775,33.352,-133.194
,-93.179,-93.179,8.040,5.685,32.322,-133.179
