Frequency (MHz),Level (dBm),Band Name,Peak Indicator
65.96,-94.81,Low VHF+FM,
65.98,-100.28,Low VHF+FM,
66.00,-99.34,Low VHF+FM,
66.02,-99.47,Low VHF+FM,
66.04,-97.20,Low VHF+FM,
66.07,-99.23,Low VHF+FM,
66.09,-95.49,Low VHF+FM,
66.11,-98.56,Low VHF+FM,
66.13,-103.15,Low VHF+FM,
66.15,-99.49,Low VHF+FM,
66.17,-97.46,Low VHF+FM,
66.20,-93.26,Low VHF+FM,
66.22,-95.02,Low VHF+FM,
66.24,-93.75,Low VHF+FM,
66.26,-97.48,Low VHF+FM,
66.28,-93.26,Low VHF+FM,
66.30,-95.46,Low VHF+FM,
66.33,-92.75,Low VHF+FM,
66.35,-99.01,Low VHF+FM,
66.37,-94.37,Low VHF+FM,
66.39,-96.56,Low VHF+FM,
66.41,-96.76,Low VHF+FM,
66.43,-95.16,Low VHF+FM,
66.46,-92.66,Low VHF+FM,
66.48,-94.87,Low VHF+FM,
66.50,-93.95,Low VHF+FM,
66.52,-95.75,Low VHF+FM,
66.54,-96.80,Low VHF+FM,
66.57,-102.92,Low VHF+FM,
66.59,-95.22,Low VHF+FM,
66.61,-97.05,Low VHF+FM,
66.63,-102.96,Low VHF+FM,
66.65,-101.63,Low VHF+FM,
66.67,-105.69,Low VHF+FM,
66.70,-94.47,Low VHF+FM,
66.72,-97.28,Low VHF+FM,
66.74,-98.48,Low VHF+FM,
66.76,-101.78,Low VHF+FM,
66.78,-96.27,Low VHF+FM,
66.80,-104.44,Low VHF+FM,
66.83,-95.94,Low VHF+FM,
66.85,-102.22,Low VHF+FM,
66.87,-97.12,Low VHF+FM,
66.89,-99.21,Low VHF+FM,
66.91,-100.96,Low VHF+FM,
66.93,-103.13,Low VHF+FM,
66.96,-102.66,Low VHF+FM,
66.98,-105.41,Low VHF+FM,
67.00,-100.90,Low VHF+FM,
67.02,-103.46,Low VHF+FM,
67.04,-100.45,Low VHF+FM,
67.07,-105.38,Low VHF+FM,
67.09,-102.18,Low VHF+FM,
67.11,-98.79,Low VHF+FM,
67.13,-97.19,Low VHF+FM,
67.15,-97.67,Low VHF+FM,
67.17,-105.89,Low VHF+FM,
67.20,-99.80,Low VHF+FM,
67.22,-104.63,Low VHF+FM,
67.24,-98.88,Low VHF+FM,
67.26,-103.12,Low VHF+FM,
67.28,-97.98,Low VHF+FM,
67.30,-103.55,Low VHF+FM,
67.33,-99.15,Low VHF+FM,
67.35,-95.58,Low VHF+FM,
67.37,-103.39,Low VHF+FM,
67.39,-101.13,Low VHF+FM,
67.41,-102.03,Low VHF+FM,
67.43,-99.86,Low VHF+FM,
67.46,-96.95,Low VHF+FM,
67.48,-95.10,Low VHF+FM,
67.50,-98.17,Low VHF+FM,
67.52,-96.94,Low VHF+FM,
67.54,-97.80,Low VHF+FM,
67.57,-99.07,Low VHF+FM,
67.59,-93.36,Low VHF+FM,
67.61,-99.63,Low VHF+FM,
67.63,-96.12,Low VHF+FM,
67.65,-94.44,Low VHF+FM,
67.67,-95.37,Low VHF+FM,
67.70,-95.85,Low VHF+FM,
67.72,-98.23,Low VHF+FM,
67.74,-99.08,Low VHF+FM,
67.76,-95.52,Low VHF+FM,
67.78,-98.84,Low VHF+FM,
67.80,-97.54,Low VHF+FM,
67.83,-97.04,Low VHF+FM,
67.85,-96.42,Low VHF+FM,
67.87,-99.98,Low VHF+FM,
67.89,-98.02,Low VHF+FM,
67.91,-98.97,Low VHF+FM,
67.93,-101.17,Low VHF+FM,
67.96,-100.48,Low VHF+FM,
67.98,-98.29,Low VHF+FM,
68.00,-95.27,Low VHF+FM,
68.02,-98.11,Low VHF+FM,
68.04,-96.17,Low VHF+FM,
68.07,-100.75,Low VHF+FM,
68.09,-103.55,Low VHF+FM,
68.11,-107.40,Low VHF+FM,
68.13,-104.52,Low VHF+FM,
68.15,-101.04,Low VHF+FM,
68.17,-102.85,Low VHF+FM,
68.20,-102.59,Low VHF+FM,
68.22,-103.20,Low VHF+FM,
68.24,-103.38,Low VHF+FM,
68.26,-98.32,Low VHF+FM,
68.28,-104.87,Low VHF+FM,
68.30,-104.84,Low VHF+FM,
68.33,-98.72,Low VHF+FM,
68.35,-109.26,Low VHF+FM,
68.37,-101.50,Low VHF+FM,
68.39,-98.07,Low VHF+FM,
68.41,-102.57,Low VHF+FM,
68.43,-99.66,Low VHF+FM,
68.46,-103.59,Low VHF+FM,
68.48,-103.07,Low VHF+FM,
68.50,-98.89,Low VHF+FM,
68.52,-103.90,Low VHF+FM,
68.54,-104.29,Low VHF+FM,
68.57,-100.61,Low VHF+FM,
68.59,-99.49,Low VHF+FM,
68.61,-99.28,Low VHF+FM,
68.63,-95.30,Low VHF+FM,
68.65,-97.29,Low VHF+FM,
68.67,-95.99,Low VHF+FM,
68.70,-101.70,Low VHF+FM,
68.72,-102.23,Low VHF+FM,
68.74,-96.50,Low VHF+FM,
68.76,-100.57,Low VHF+FM,
68.78,-99.49,Low VHF+FM,
68.80,-98.74,Low VHF+FM,
68.83,-98.72,Low VHF+FM,
68.85,-103.63,Low VHF+FM,
68.87,-99.15,Low VHF+FM,
68.89,-96.46,Low VHF+FM,
68.91,-99.93,Low VHF+FM,
68.93,-101.38,Low VHF+FM,
68.96,-100.49,Low VHF+FM,
68.98,-101.27,Low VHF+FM,
69.00,-102.90,Low VHF+FM,
69.02,-104.24,Low VHF+FM,
69.04,-97.24,Low VHF+FM,
69.07,-100.11,Low VHF+FM,
69.09,-98.45,Low VHF+FM,
69.11,-97.95,Low VHF+FM,
69.13,-97.27,Low VHF+FM,
69.15,-100.80,Low VHF+FM,
69.17,-98.02,Low VHF+FM,
69.20,-103.58,Low VHF+FM,
69.22,-102.12,Low VHF+FM,
69.24,-106.52,Low VHF+FM,
69.26,-102.01,Low VHF+FM,
69.28,-94.90,Low VHF+FM,
69.30,-97.25,Low VHF+FM,
69.33,-100.15,Low VHF+FM,
69.35,-95.04,Low VHF+FM,
69.37,-95.01,Low VHF+FM,
69.39,-99.96,Low VHF+FM,
69.41,-100.99,Low VHF+FM,
69.43,-96.79,Low VHF+FM,
69.46,-99.33,Low VHF+FM,
69.48,-96.11,Low VHF+FM,
69.50,-103.01,Low VHF+FM,
69.52,-106.48,Low VHF+FM,
69.54,-104.02,Low VHF+FM,
69.57,-102.19,Low VHF+FM,
69.59,-101.70,Low VHF+FM,
69.61,-98.41,Low VHF+FM,
69.63,-103.87,Low VHF+FM,
69.65,-99.94,Low VHF+FM,
69.67,-104.03,Low VHF+FM,
69.70,-100.50,Low VHF+FM,
69.72,-99.74,Low VHF+FM,
69.74,-101.18,Low VHF+FM,
69.76,-103.24,Low VHF+FM,
69.78,-101.98,Low VHF+FM,
69.80,-101.80,Low VHF+FM,
69.83,-99.53,Low VHF+FM,
69.85,-102.03,Low VHF+FM,
69.87,-104.34,Low VHF+FM,
69.89,-99.16,Low VHF+FM,
69.91,-99.23,Low VHF+FM,
69.93,-103.84,Low VHF+FM,
69.96,-101.92,Low VHF+FM,
69.98,-96.72,Low VHF+FM,
70.00,-97.47,Low VHF+FM,
70.00,-94.34,Low VHF+FM,
70.02,-97.23,Low VHF+FM,
70.04,-97.34,Low VHF+FM,
70.07,-99.19,Low VHF+FM,
70.09,-103.85,Low VHF+FM,
70.11,-96.55,Low VHF+FM,
70.13,-98.89,Low VHF+FM,
70.15,-102.23,Low VHF+FM,
70.17,-105.05,Low VHF+FM,
70.20,-99.09,Low VHF+FM,
70.22,-102.36,Low VHF+FM,
70.24,-99.85,Low VHF+FM,
70.26,-103.46,Low VHF+FM,
70.28,-100.50,Low VHF+FM,
70.30,-103.09,Low VHF+FM,
70.33,-101.88,Low VHF+FM,
70.35,-106.50,Low VHF+FM,
70.37,-103.11,Low VHF+FM,
70.39,-107.14,Low VHF+FM,
70.41,-99.18,Low VHF+FM,
70.43,-100.81,Low VHF+FM,
70.46,-99.06,Low VHF+FM,
70.48,-102.28,Low VHF+FM,
70.50,-108.20,Low VHF+FM,
70.52,-108.96,Low VHF+FM,
70.54,-102.87,Low VHF+FM,
70.57,-103.44,Low VHF+FM,
70.59,-100.19,Low VHF+FM,
70.61,-101.09,Low VHF+FM,
70.63,-100.82,Low VHF+FM,
70.65,-101.69,Low VHF+FM,
70.67,-101.78,Low VHF+FM,
70.70,-104.39,Low VHF+FM,
70.72,-99.79,Low VHF+FM,
70.74,-103.68,Low VHF+FM,
70.76,-98.27,Low VHF+FM,
70.78,-98.06,Low VHF+FM,
70.80,-101.21,Low VHF+FM,
70.83,-95.99,Low VHF+FM,
70.85,-100.52,Low VHF+FM,
70.87,-99.51,Low VHF+FM,
70.89,-98.93,Low VHF+FM,
70.91,-101.98,Low VHF+FM,
70.93,-103.69,Low VHF+FM,
70.96,-95.98,Low VHF+FM,
70.98,-100.44,Low VHF+FM,
71.00,-99.94,Low VHF+FM,
71.02,-104.69,Low VHF+FM,
71.04,-101.91,Low VHF+FM,
71.07,-99.46,Low VHF+FM,
71.09,-100.90,Low VHF+FM,
71.11,-100.24,Low VHF+FM,
71.13,-97.91,Low VHF+FM,
71.15,-97.90,Low VHF+FM,
71.17,-100.46,Low VHF+FM,
71.20,-99.02,Low VHF+FM,
71.22,-100.75,Low VHF+FM,
71.24,-101.77,Low VHF+FM,
71.26,-96.16,Low VHF+FM,
71.28,-95.40,Low VHF+FM,
71.30,-97.23,Low VHF+FM,
71.33,-99.03,Low VHF+FM,
71.35,-97.59,Low VHF+FM,
71.37,-100.61,Low VHF+FM,
71.39,-100.26,Low VHF+FM,
71.41,-103.44,Low VHF+FM,
71.43,-100.21,Low VHF+FM,
71.46,-106.32,Low VHF+FM,
71.48,-98.75,Low VHF+FM,
71.50,-105.99,Low VHF+FM,
71.52,-98.88,Low VHF+FM,
71.54,-100.94,Low VHF+FM,
71.57,-108.20,Low VHF+FM,
71.59,-106.53,Low VHF+FM,
71.61,-104.84,Low VHF+FM,
71.63,-103.79,Low VHF+FM,
71.65,-103.13,Low VHF+FM,
71.67,-107.54,Low VHF+FM,
71.70,-101.91,Low VHF+FM,
71.72,-101.07,Low VHF+FM,
71.74,-102.73,Low VHF+FM,
71.76,-102.18,Low VHF+FM,
71.78,-102.72,Low VHF+FM,
71.80,-108.42,Low VHF+FM,
71.83,-110.58,Low VHF+FM,
71.85,-103.48,Low VHF+FM,
71.87,-104.50,Low VHF+FM,
71.89,-100.79,Low VHF+FM,
71.91,-104.29,Low VHF+FM,
71.93,-97.16,Low VHF+FM,
71.96,-97.27,Low VHF+FM,
71.98,-96.13,Low VHF+FM,
72.00,-95.18,Low VHF+FM,
72.02,-94.55,Low VHF+FM,
72.04,-96.22,Low VHF+FM,
72.07,-98.46,Low VHF+FM,
72.09,-100.92,Low VHF+FM,
72.11,-98.88,Low VHF+FM,
72.13,-105.26,Low VHF+FM,
72.15,-95.26,Low VHF+FM,
72.17,-100.13,Low VHF+FM,
72.20,-95.28,Low VHF+FM,
72.22,-97.28,Low VHF+FM,
72.24,-99.25,Low VHF+FM,
72.26,-97.97,Low VHF+FM,
72.28,-103.45,Low VHF+FM,
72.30,-102.55,Low VHF+FM,
72.33,-101.98,Low VHF+FM,
72.35,-100.89,Low VHF+FM,
72.37,-101.59,Low VHF+FM,
72.39,-96.04,Low VHF+FM,
72.41,-99.49,Low VHF+FM,
72.43,-96.02,Low VHF+FM,
72.46,-100.84,Low VHF+FM,
72.48,-98.57,Low VHF+FM,
72.50,-97.64,Low VHF+FM,
72.52,-102.76,Low VHF+FM,
72.54,-100.36,Low VHF+FM,
72.57,-101.42,Low VHF+FM,
72.59,-99.18,Low VHF+FM,
72.61,-96.68,Low VHF+FM,
72.63,-100.45,Low VHF+FM,
72.65,-99.83,Low VHF+FM,
72.67,-103.03,Low VHF+FM,
72.70,-102.29,Low VHF+FM,
72.72,-99.74,Low VHF+FM,
72.74,-101.91,Low VHF+FM,
72.76,-96.50,Low VHF+FM,
72.78,-102.14,Low VHF+FM,
72.80,-102.96,Low VHF+FM,
72.83,-102.14,Low VHF+FM,
72.85,-99.71,Low VHF+FM,
72.87,-102.97,Low VHF+FM,
72.89,-102.53,Low VHF+FM,
72.91,-98.90,Low VHF+FM,
72.93,-101.74,Low VHF+FM,
72.96,-105.29,Low VHF+FM,
72.98,-101.84,Low VHF+FM,
73.00,-100.80,Low VHF+FM,
73.02,-102.21,Low VHF+FM,
73.04,-101.45,Low VHF+FM,
73.07,-106.51,Low VHF+FM,
73.09,-111.27,Low VHF+FM,
73.11,-100.07,Low VHF+FM,
73.13,-102.43,Low VHF+FM,
73.15,-104.39,Low VHF+FM,
73.17,-101.01,Low VHF+FM,
73.20,-106.03,Low VHF+FM,
73.22,-105.41,Low VHF+FM,
73.24,-103.09,Low VHF+FM,
73.26,-102.69,Low VHF+FM,
73.28,-96.70,Low VHF+FM,
73.30,-100.71,Low VHF+FM,
73.33,-100.98,Low VHF+FM,
73.35,-100.36,Low VHF+FM,
73.37,-100.24,Low VHF+FM,
73.39,-104.19,Low VHF+FM,
73.41,-99.37,Low VHF+FM,
73.43,-96.95,Low VHF+FM,
73.46,-102.94,Low VHF+FM,
73.48,-99.98,Low VHF+FM,
73.50,-102.92,Low VHF+FM,
73.52,-99.95,Low VHF+FM,
73.54,-99.44,Low VHF+FM,
73.57,-101.88,Low VHF+FM,
73.59,-101.78,Low VHF+FM,
73.61,-102.27,Low VHF+FM,
73.63,-105.28,Low VHF+FM,
73.65,-101.83,Low VHF+FM,
73.67,-99.31,Low VHF+FM,
73.70,-101.37,Low VHF+FM,
73.72,-96.90,Low VHF+FM,
73.74,-102.69,Low VHF+FM,
73.76,-100.11,Low VHF+FM,
73.78,-98.48,Low VHF+FM,
73.80,-102.05,Low VHF+FM,
73.83,-100.03,Low VHF+FM,
73.85,-100.09,Low VHF+FM,
73.87,-101.20,Low VHF+FM,
73.89,-100.53,Low VHF+FM,
73.91,-102.07,Low VHF+FM,
73.93,-105.76,Low VHF+FM,
73.96,-105.20,Low VHF+FM,
73.98,-100.97,Low VHF+FM,
74.00,-103.19,Low VHF+FM,
74.02,-105.03,Low VHF+FM,
74.04,-106.20,Low VHF+FM,
74.07,-102.47,Low VHF+FM,
74.09,-102.98,Low VHF+FM,
74.11,-103.93,Low VHF+FM,
74.13,-104.58,Low VHF+FM,
74.15,-104.39,Low VHF+FM,
74.17,-102.62,Low VHF+FM,
74.20,-101.94,Low VHF+FM,
74.22,-100.47,Low VHF+FM,
74.24,-97.95,Low VHF+FM,
74.26,-98.62,Low VHF+FM,
74.28,-104.05,Low VHF+FM,
74.30,-99.21,Low VHF+FM,
74.33,-104.01,Low VHF+FM,
74.35,-101.56,Low VHF+FM,
74.37,-100.20,Low VHF+FM,
74.39,-99.07,Low VHF+FM,
74.41,-109.25,Low VHF+FM,
74.43,-107.21,Low VHF+FM,
74.46,-106.13,Low VHF+FM,
74.48,-107.78,Low VHF+FM,
74.50,-105.46,Low VHF+FM,
74.52,-100.95,Low VHF+FM,
74.54,-102.66,Low VHF+FM,
74.57,-108.38,Low VHF+FM,
74.59,-103.61,Low VHF+FM,
74.61,-100.32,Low VHF+FM,
74.63,-106.33,Low VHF+FM,
74.65,-104.76,Low VHF+FM,
74.67,-106.04,Low VHF+FM,
74.70,-102.95,Low VHF+FM,
74.72,-101.83,Low VHF+FM,
74.74,-109.78,Low VHF+FM,
74.76,-102.99,Low VHF+FM,
74.78,-101.91,Low VHF+FM,
74.80,-104.86,Low VHF+FM,
74.83,-99.81,Low VHF+FM,
74.85,-103.71,Low VHF+FM,
74.87,-103.09,Low VHF+FM,
74.89,-99.68,Low VHF+FM,
74.91,-101.23,Low VHF+FM,
74.93,-105.10,Low VHF+FM,
74.96,-108.10,Low VHF+FM,
74.98,-106.30,Low VHF+FM,
75.00,-105.50,Low VHF+FM,
75.02,-103.65,Low VHF+FM,
75.04,-103.56,Low VHF+FM,
75.07,-98.45,Low VHF+FM,
75.09,-104.48,Low VHF+FM,
75.11,-103.05,Low VHF+FM,
75.13,-107.13,Low VHF+FM,
75.15,-100.12,Low VHF+FM,
75.17,-102.48,Low VHF+FM,
75.20,-102.46,Low VHF+FM,
75.22,-103.59,Low VHF+FM,
75.24,-103.40,Low VHF+FM,
75.26,-107.89,Low VHF+FM,
75.28,-99.51,Low VHF+FM,
75.30,-102.61,Low VHF+FM,
75.33,-102.39,Low VHF+FM,
75.35,-99.38,Low VHF+FM,
75.37,-99.93,Low VHF+FM,
75.39,-102.22,Low VHF+FM,
75.41,-107.72,Low VHF+FM,
75.43,-104.12,Low VHF+FM,
75.46,-107.78,Low VHF+FM,
75.48,-101.10,Low VHF+FM,
75.50,-108.95,Low VHF+FM,
75.52,-108.29,Low VHF+FM,
75.54,-101.78,Low VHF+FM,
75.57,-106.03,Low VHF+FM,
75.59,-106.98,Low VHF+FM,
75.61,-105.03,Low VHF+FM,
75.63,-107.22,Low VHF+FM,
75.65,-104.51,Low VHF+FM,
75.67,-101.77,Low VHF+FM,
75.70,-101.71,Low VHF+FM,
75.72,-100.31,Low VHF+FM,
75.74,-105.28,Low VHF+FM,
75.76,-106.38,Low VHF+FM,
75.78,-99.61,Low VHF+FM,
75.80,-101.62,Low VHF+FM,
75.83,-101.69,Low VHF+FM,
75.85,-101.15,Low VHF+FM,
75.87,-104.23,Low VHF+FM,
75.89,-102.70,Low VHF+FM,
75.91,-100.98,Low VHF+FM,
75.93,-102.17,Low VHF+FM,
75.96,-109.50,Low VHF+FM,
75.98,-100.69,Low VHF+FM,
76.00,-108.32,Low VHF+FM,
76.02,-103.15,Low VHF+FM,
76.04,-103.33,Low VHF+FM,
76.07,-103.98,Low VHF+FM,
76.09,-104.16,Low VHF+FM,
76.11,-102.90,Low VHF+FM,
76.13,-107.51,Low VHF+FM,
76.15,-106.52,Low VHF+FM,
76.17,-104.82,Low VHF+FM,
76.20,-106.37,Low VHF+FM,
76.22,-101.34,Low VHF+FM,
76.24,-105.47,Low VHF+FM,
76.26,-105.67,Low VHF+FM,
76.28,-102.45,Low VHF+FM,
76.30,-105.96,Low VHF+FM,
76.33,-104.66,Low VHF+FM,
76.35,-103.89,Low VHF+FM,
76.37,-104.08,Low VHF+FM,
76.39,-107.75,Low VHF+FM,
76.41,-105.67,Low VHF+FM,
76.43,-102.48,Low VHF+FM,
76.46,-105.28,Low VHF+FM,
76.48,-105.35,Low VHF+FM,
76.50,-102.92,Low VHF+FM,
76.52,-103.63,Low VHF+FM,
76.54,-103.73,Low VHF+FM,
76.57,-104.17,Low VHF+FM,
76.59,-104.88,Low VHF+FM,
76.61,-102.35,Low VHF+FM,
76.63,-107.21,Low VHF+FM,
76.65,-100.77,Low VHF+FM,
76.67,-103.55,Low VHF+FM,
76.70,-104.79,Low VHF+FM,
76.72,-105.82,Low VHF+FM,
76.74,-102.76,Low VHF+FM,
76.76,-104.56,Low VHF+FM,
76.78,-103.83,Low VHF+FM,
76.80,-105.76,Low VHF+FM,
76.83,-106.84,Low VHF+FM,
76.85,-104.75,Low VHF+FM,
76.87,-102.59,Low VHF+FM,
76.89,-104.07,Low VHF+FM,
76.91,-102.58,Low VHF+FM,
76.93,-104.67,Low VHF+FM,
76.96,-110.15,Low VHF+FM,
76.98,-102.02,Low VHF+FM,
77.00,-105.73,Low VHF+FM,
77.02,-102.86,Low VHF+FM,
77.04,-104.98,Low VHF+FM,
77.07,-102.28,Low VHF+FM,
77.09,-103.81,Low VHF+FM,
77.11,-104.25,Low VHF+FM,
77.13,-100.36,Low VHF+FM,
77.15,-99.72,Low VHF+FM,
77.17,-100.51,Low VHF+FM,
77.20,-101.44,Low VHF+FM,
77.22,-107.89,Low VHF+FM,
77.24,-104.00,Low VHF+FM,
77.26,-101.55,Low VHF+FM,
77.28,-99.60,Low VHF+FM,
77.30,-104.39,Low VHF+FM,
77.33,-106.86,Low VHF+FM,
77.35,-112.41,Low VHF+FM,
77.37,-101.41,Low VHF+FM,
77.39,-104.00,Low VHF+FM,
77.41,-107.06,Low VHF+FM,
77.43,-102.76,Low VHF+FM,
77.46,-100.61,Low VHF+FM,
77.48,-101.49,Low VHF+FM,
77.50,-105.14,Low VHF+FM,
77.52,-103.45,Low VHF+FM,
77.54,-105.88,Low VHF+FM,
77.57,-107.85,Low VHF+FM,
77.59,-103.08,Low VHF+FM,
77.61,-100.08,Low VHF+FM,
77.63,-98.91,Low VHF+FM,
77.65,-104.61,Low VHF+FM,
77.67,-105.63,Low VHF+FM,
77.70,-105.76,Low VHF+FM,
77.72,-102.13,Low VHF+FM,
77.74,-109.46,Low VHF+FM,
77.76,-105.81,Low VHF+FM,
77.78,-104.60,Low VHF+FM,
77.80,-103.07,Low VHF+FM,
77.83,-106.82,Low VHF+FM,
77.85,-101.27,Low VHF+FM,
77.87,-105.63,Low VHF+FM,
77.89,-106.73,Low VHF+FM,
77.91,-102.13,Low VHF+FM,
77.93,-110.81,Low VHF+FM,
77.96,-103.89,Low VHF+FM,
77.98,-104.16,Low VHF+FM,
78.00,-104.16,Low VHF+FM,
78.02,-103.51,Low VHF+FM,
78.04,-102.95,Low VHF+FM,
78.07,-102.76,Low VHF+FM,
78.09,-102.29,Low VHF+FM,
78.11,-106.04,Low VHF+FM,
78.13,-113.18,Low VHF+FM,
78.15,-103.23,Low VHF+FM,
78.17,-105.92,Low VHF+FM,
78.20,-103.05,Low VHF+FM,
78.22,-100.55,Low VHF+FM,
78.24,-102.60,Low VHF+FM,
78.26,-105.47,Low VHF+FM,
78.28,-98.79,Low VHF+FM,
78.30,-104.16,Low VHF+FM,
78.33,-106.59,Low VHF+FM,
78.35,-104.91,Low VHF+FM,
78.37,-104.53,Low VHF+FM,
78.39,-105.78,Low VHF+FM,
78.41,-103.59,Low VHF+FM,
78.43,-105.34,Low VHF+FM,
78.46,-104.57,Low VHF+FM,
78.48,-100.51,Low VHF+FM,
78.50,-104.44,Low VHF+FM,
78.52,-104.69,Low VHF+FM,
78.54,-106.46,Low VHF+FM,
78.57,-107.17,Low VHF+FM,
78.59,-107.34,Low VHF+FM,
78.61,-106.95,Low VHF+FM,
78.63,-103.43,Low VHF+FM,
78.65,-100.77,Low VHF+FM,
78.67,-99.03,Low VHF+FM,
78.70,-101.10,Low VHF+FM,
78.72,-103.00,Low VHF+FM,
78.74,-107.12,Low VHF+FM,
78.76,-107.36,Low VHF+FM,
78.78,-106.68,Low VHF+FM,
78.80,-104.64,Low VHF+FM,
78.83,-108.96,Low VHF+FM,
78.85,-104.20,Low VHF+FM,
78.87,-103.96,Low VHF+FM,
78.89,-99.35,Low VHF+FM,
78.91,-104.41,Low VHF+FM,
78.93,-101.30,Low VHF+FM,
78.96,-101.34,Low VHF+FM,
78.98,-105.72,Low VHF+FM,
79.00,-109.25,Low VHF+FM,
79.02,-102.27,Low VHF+FM,
79.04,-103.71,Low VHF+FM,
79.07,-100.88,Low VHF+FM,
79.09,-107.19,Low VHF+FM,
79.11,-105.73,Low VHF+FM,
79.13,-106.12,Low VHF+FM,
79.15,-103.87,Low VHF+FM,
79.17,-109.65,Low VHF+FM,
79.20,-104.50,Low VHF+FM,
79.22,-106.03,Low VHF+FM,
79.24,-106.52,Low VHF+FM,
79.26,-105.22,Low VHF+FM,
79.28,-105.83,Low VHF+FM,
79.30,-101.53,Low VHF+FM,
79.33,-104.58,Low VHF+FM,
79.35,-104.33,Low VHF+FM,
79.37,-101.96,Low VHF+FM,
79.39,-104.07,Low VHF+FM,
79.41,-102.24,Low VHF+FM,
79.43,-107.70,Low VHF+FM,
79.46,-110.91,Low VHF+FM,
79.48,-104.43,Low VHF+FM,
79.50,-104.74,Low VHF+FM,
79.52,-105.35,Low VHF+FM,
79.54,-99.52,Low VHF+FM,
79.57,-102.37,Low VHF+FM,
79.59,-106.94,Low VHF+FM,
79.61,-105.16,Low VHF+FM,
79.63,-105.21,Low VHF+FM,
79.65,-105.20,Low VHF+FM,
79.67,-107.38,Low VHF+FM,
79.70,-102.63,Low VHF+FM,
79.72,-101.64,Low VHF+FM,
79.74,-104.21,Low VHF+FM,
79.76,-106.51,Low VHF+FM,
79.78,-102.25,Low VHF+FM,
79.80,-106.18,Low VHF+FM,
79.83,-99.27,Low VHF+FM,
79.85,-102.39,Low VHF+FM,
79.87,-104.03,Low VHF+FM,
79.89,-107.08,Low VHF+FM,
79.91,-99.40,Low VHF+FM,
79.93,-102.81,Low VHF+FM,
79.96,-107.71,Low VHF+FM,
79.98,-100.38,Low VHF+FM,
80.00,-100.78,Low VHF+FM,
80.00,-100.29,Low VHF+FM,
80.02,-101.80,Low VHF+FM,
80.04,-99.05,Low VHF+FM,
80.07,-107.61,Low VHF+FM,
80.09,-101.39,Low VHF+FM,
80.11,-99.85,Low VHF+FM,
80.13,-99.81,Low VHF+FM,
80.15,-103.85,Low VHF+FM,
80.17,-104.54,Low VHF+FM,
80.20,-99.27,Low VHF+FM,
80.22,-105.89,Low VHF+FM,
80.24,-107.59,Low VHF+FM,
80.26,-107.53,Low VHF+FM,
80.28,-102.90,Low VHF+FM,
80.30,-108.03,Low VHF+FM,
80.33,-101.02,Low VHF+FM,
80.35,-106.74,Low VHF+FM,
80.37,-106.36,Low VHF+FM,
80.39,-107.07,Low VHF+FM,
80.41,-103.47,Low VHF+FM,
80.43,-108.70,Low VHF+FM,
80.46,-111.36,Low VHF+FM,
80.48,-107.74,Low VHF+FM,
80.50,-103.14,Low VHF+FM,
80.52,-109.21,Low VHF+FM,
80.54,-101.72,Low VHF+FM,
80.57,-106.61,Low VHF+FM,
80.59,-103.85,Low VHF+FM,
80.61,-106.67,Low VHF+FM,
80.63,-102.52,Low VHF+FM,
80.65,-106.54,Low VHF+FM,
80.67,-105.68,Low VHF+FM,
80.70,-102.97,Low VHF+FM,
80.72,-104.98,Low VHF+FM,
80.74,-99.32,Low VHF+FM,
80.76,-102.47,Low VHF+FM,
80.78,-107.30,Low VHF+FM,
80.80,-106.70,Low VHF+FM,
80.83,-101.10,Low VHF+FM,
80.85,-100.95,Low VHF+FM,
80.87,-104.80,Low VHF+FM,
80.89,-104.08,Low VHF+FM,
80.91,-109.92,Low VHF+FM,
80.93,-102.76,Low VHF+FM,
80.96,-104.23,Low VHF+FM,
80.98,-106.25,Low VHF+FM,
81.00,-102.09,Low VHF+FM,
81.02,-102.24,Low VHF+FM,
81.04,-104.04,Low VHF+FM,
81.07,-102.79,Low VHF+FM,
81.09,-103.89,Low VHF+FM,
81.11,-101.88,Low VHF+FM,
81.13,-98.87,Low VHF+FM,
81.15,-104.75,Low VHF+FM,
81.17,-110.19,Low VHF+FM,
81.20,-105.36,Low VHF+FM,
81.22,-103.98,Low VHF+FM,
81.24,-104.15,Low VHF+FM,
81.26,-108.67,Low VHF+FM,
81.28,-98.45,Low VHF+FM,
81.30,-105.33,Low VHF+FM,
81.33,-100.01,Low VHF+FM,
81.35,-102.40,Low VHF+FM,
81.37,-105.21,Low VHF+FM,
81.39,-109.41,Low VHF+FM,
81.41,-100.20,Low VHF+FM,
81.43,-106.17,Low VHF+FM,
81.46,-101.29,Low VHF+FM,
81.48,-102.87,Low VHF+FM,
81.50,-100.39,Low VHF+FM,
81.52,-104.40,Low VHF+FM,
81.54,-101.53,Low VHF+FM,
81.57,-104.24,Low VHF+FM,
81.59,-104.81,Low VHF+FM,
81.61,-103.59,Low VHF+FM,
81.63,-106.58,Low VHF+FM,
81.65,-106.36,Low VHF+FM,
81.67,-104.96,Low VHF+FM,
81.70,-101.36,Low VHF+FM,
81.72,-108.45,Low VHF+FM,
81.74,-101.07,Low VHF+FM,
81.76,-100.03,Low VHF+FM,
81.78,-104.82,Low VHF+FM,
81.80,-103.09,Low VHF+FM,
81.83,-101.70,Low VHF+FM,
81.85,-104.41,Low VHF+FM,
81.87,-104.19,Low VHF+FM,
